# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  177       6.791590873164e-10       1.114815724127e-13      -4.981225128052e-12       0.000000000000e+00       2.190253613483e-12       4.328553549207e-13      -2.281435516627e-15 
  178       6.823312540820e-10       1.100141743647e-13      -4.890559308644e-12       0.000000000000e+00       2.154202507090e-12       4.271263827540e-13      -2.226076139001e-15 
  179       6.854446562141e-10       1.085603605922e-13      -4.796282997516e-12       0.000000000000e+00       2.118853480740e-12       4.214782577531e-13      -2.170903160731e-15 
  180       6.884980399445e-10       1.071242228841e-13      -4.698410111326e-12       0.000000000000e+00       2.084160998202e-12       4.159038527142e-13      -2.115831671450e-15 
  181       6.914904861472e-10       1.057093901351e-13      -4.596951607858e-12       0.000000000000e+00       2.050118210331e-12       4.104028958220e-13      -2.060860331801e-15 
  182       6.944211627098e-10       1.043194458588e-13      -4.491919394611e-12       0.000000000000e+00       2.016727115321e-12       4.049767522927e-13      -2.006008898043e-15 
  183       6.972892394766e-10       1.029580722782e-13      -4.383327694127e-12       0.000000000000e+00       1.983988287961e-12       3.996266291838e-13      -1.951296748346e-15 
  184       7.000938882807e-10       1.016290513090e-13      -4.271193078194e-12       0.000000000000e+00       1.951900851162e-12       3.943535718607e-13      -1.896742869023e-15 
  185       7.028342829770e-10       1.003362655423e-13      -4.155534502046e-12       0.000000000000e+00       1.920462447472e-12       3.891584604636e-13      -1.842365840762e-15 
  186       7.055095994745e-10       9.908369922787e-14      -4.036373338564e-12       0.000000000000e+00       1.889669210601e-12       3.840420063742e-13      -1.788183824867e-15 
  187       7.081190157684e-10       9.787543925707e-14      -3.913733412481e-12       0.000000000000e+00       1.859515736943e-12       3.790047486827e-13      -1.734214549485e-15 
  188       7.106617119730e-10       9.671567614600e-14      -3.787641034580e-12       0.000000000000e+00       1.829995057094e-12       3.740470506545e-13      -1.680475295845e-15 
  189       7.131368703537e-10       9.560870501849e-14      -3.658125035897e-12       0.000000000000e+00       1.801098607376e-12       3.691690961968e-13      -1.626982884489e-15 
  190       7.155436753597e-10       9.455892658911e-14      -3.525216801923e-12       0.000000000000e+00       1.772816201357e-12       3.643708863257e-13      -1.573753661512e-15 
  191       7.178813136565e-10       9.357084814626e-14      -3.388950306804e-12       0.000000000000e+00       1.745136001374e-12       3.596522356328e-13      -1.520803484789e-15 
  192       7.201489741583e-10       9.264908453522e-14      -3.249362147544e-12       0.000000000000e+00       1.718044490051e-12       3.550127687521e-13      -1.468147710216e-15 
  193       7.223458480601e-10       9.179835914113e-14      -3.106491578208e-12       0.000000000000e+00       1.691526441824e-12       3.504519168268e-13      -1.415801177941e-15 
  194       7.244711288707e-10       9.102350487210e-14      -2.960380544119e-12       0.000000000000e+00       1.665564894460e-12       3.459689139759e-13      -1.363778198596e-15 
  195       7.265240124445e-10       9.032946514223e-14      -2.811073716066e-12       0.000000000000e+00       1.640141120578e-12       3.415627937614e-13      -1.312092539539e-15 
  196       7.285036970148e-10       8.972129485464e-14      -2.658618524499e-12       0.000000000000e+00       1.615234599173e-12       3.372323856546e-13      -1.260757411080e-15 
  197       7.304093832253e-10       8.920416138451e-14      -2.503065193734e-12       0.000000000000e+00       1.590822987134e-12       3.329763115033e-13      -1.209785452720e-15 
  198       7.322402741631e-10       8.878334556217e-14      -2.344466776158e-12       0.000000000000e+00       1.566882090767e-12       3.287929819983e-13      -1.159188719386e-15 
  199       7.339955753910e-10       8.846424265608e-14      -2.182879186422e-12       0.000000000000e+00       1.543385837317e-12       3.246805931406e-13      -1.108978667661e-15 
  200       7.356744949802e-10       8.825236335592e-14      -2.018361235650e-12       0.000000000000e+00       1.520306246486e-12       3.206371227077e-13      -1.059166142023e-15 
  201       7.372763015608e-10       8.815307229646e-14      -1.850971620134e-12       0.000000000000e+00       1.497618911985e-12       3.166606540975e-13      -1.009760383280e-15 
  202       7.388005030298e-10       8.817078077102e-14      -1.680759576597e-12       0.000000000000e+00       1.475319941740e-12       3.127503809856e-13      -9.607660035672e-16 
  203       7.402466806863e-10       8.830969818130e-14      -1.507773624604e-12       0.000000000000e+00       1.453410174228e-12       3.089056677012e-13      -9.121857684755e-16 
  204       7.416144325625e-10       8.857408951957e-14      -1.332064577112e-12       0.000000000000e+00       1.431889765098e-12       3.051257257520e-13      -8.640215388744e-16 
  205       7.429033736276e-10       8.896827557605e-14      -1.153685565671e-12       0.000000000000e+00       1.410758174973e-12       3.014096112578e-13      -8.162742542587e-16 
  206       7.441131359920e-10       8.949663314620e-14      -9.726920656189e-13       0.000000000000e+00       1.390014157263e-12       2.977562223852e-13      -7.689439160930e-16 
  207       7.452433691112e-10       9.016359523809e-14      -7.891419212904e-13       0.000000000000e+00       1.369655745966e-12       2.941642967822e-13      -7.220295711558e-16 
  208       7.462937399891e-10       9.097365127975e-14      -6.030953712113e-13       0.000000000000e+00       1.349680243474e-12       2.906324090122e-13      -6.755292948841e-16 
  209       7.472639333829e-10       9.193134732645e-14      -4.146150733015e-13       0.000000000000e+00       1.330084208383e-12       2.871589679884e-13      -6.294401747180e-16 
  210       7.481536520061e-10       9.304128626813e-14      -2.237661300753e-13       0.000000000000e+00       1.310863443296e-12       2.837422144084e-13      -5.837582934449e-16 
  211       7.489626167331e-10       9.430812803665e-14      -3.061611384175e-14       0.000000000000e+00       1.292012982632e-12       2.803802181883e-13      -5.384787125444e-16 
  212       7.496905668027e-10       9.573658981320e-14       1.647649080948e-13       0.000000000000e+00       1.273527080430e-12       2.770708758974e-13      -4.935954555323e-16 
  213       7.503372600220e-10       9.733144623561e-14       3.623043482341e-13       0.000000000000e+00       1.255399198156e-12       2.738119081921e-13      -4.491014913054e-16 
  214       7.509024729707e-10       9.909752960568e-14       5.619270736791e-13       0.000000000000e+00       1.237621992509e-12       2.706008572506e-13      -4.049887174857e-16 
  215       7.513860012047e-10       1.010397300965e-13       7.635553809360e-13       0.000000000000e+00       1.220187303228e-12       2.674350842074e-13      -3.612479437654e-16 
  216       7.517876594601e-10       1.031629959599e-13       9.671089707133e-13       0.000000000000e+00       1.203086140899e-12       2.643117665872e-13      -3.178688752506e-16 
  217       7.521072818569e-10       1.054723337337e-13       1.172504922721e-12       0.000000000000e+00       1.186308674759e-12       2.612278957396e-13      -2.748400958066e-16 
  218       7.523447221035e-10       1.079728084490e-13       1.379657670472e-12       0.000000000000e+00       1.169844220503e-12       2.581802742734e-13      -2.321490514017e-16 
  219       7.524998536999e-10       1.106695438376e-13       1.588478976077e-12       0.000000000000e+00       1.153681228093e-12       2.551655134910e-13      -1.897820334520e-16 
  220       7.525725701420e-10       1.135677225392e-13       1.798877905050e-12       0.000000000000e+00       1.137807269559e-12       2.521800308225e-13      -1.477241621659e-16 
  221       7.525627851257e-10       1.166725863093e-13       2.010760801103e-12       0.000000000000e+00       1.122209026812e-12       2.492200472606e-13      -1.059593698886e-16 
  222       7.524704327503e-10       1.199894362255e-13       2.224031260946e-12       0.000000000000e+00       1.106872279442e-12       2.462815847945e-13      -6.447038444609e-17 
  223       7.522954677229e-10       1.235236328958e-13       2.438590109091e-12       0.000000000000e+00       1.091781892534e-12       2.433604638443e-13      -2.323871249046e-17 
  224       7.520378855579e-10       1.272802340600e-13       2.654340589023e-12       0.000000000000e+00       1.076924745109e-12       2.404532297571e-13       1.775040788318e-17 
  225       7.516977841975e-10       1.312628810795e-13       2.871204359744e-12       0.000000000000e+00       1.062298749911e-12       2.375600037871e-13       5.849276102456e-17 
  226       7.512753067485e-10       1.354748412476e-13       3.089106479065e-12       0.000000000000e+00       1.047904390014e-12       2.346818104738e-13       9.897945171976e-17 
  227       7.507706220924e-10       1.399193633072e-13       3.307970266976e-12       0.000000000000e+00       1.033741825146e-12       2.318196647065e-13       1.392017911428e-16 
  228       7.501839251370e-10       1.445996767944e-13       3.527717292869e-12       0.000000000000e+00       1.019810886498e-12       2.289745713710e-13       1.791513016796e-16 
  229       7.495154370679e-10       1.495189913831e-13       3.748267362753e-12       0.000000000000e+00       1.006111071532e-12       2.261475249957e-13       2.188197217520e-16 
  230       7.487654055999e-10       1.546804962287e-13       3.969538506475e-12       0.000000000000e+00       9.926415387893e-13       2.233395093984e-13       2.581990106413e-16 
  231       7.479341052290e-10       1.600873593118e-13       4.191446964939e-12       0.000000000000e+00       9.794011026957e-13       2.205514973325e-13       2.972813533126e-16 
  232       7.470218374833e-10       1.657427267827e-13       4.413907177326e-12       0.000000000000e+00       9.663882283722e-13       2.177844501333e-13       3.360591652386e-16 
  233       7.460289311750e-10       1.716497223052e-13       4.636831768315e-12       0.000000000000e+00       9.536010264416e-13       2.150393173646e-13       3.745250972234e-16 
  234       7.449557426515e-10       1.778114464003e-13       4.860131535298e-12       0.000000000000e+00       9.410372478361e-13       2.123170364651e-13       4.126720402267e-16 
  235       7.438026560473e-10       1.842309757908e-13       5.083715435603e-12       0.000000000000e+00       9.286942786057e-13       2.096185323949e-13       4.504931301871e-16 
  236       7.425700835355e-10       1.909113627446e-13       5.307490573712e-12       0.000000000000e+00       9.165691347257e-13       2.069447172815e-13       4.879817528470e-16 
  237       7.412584655790e-10       1.978556344194e-13       5.531362188483e-12       0.000000000000e+00       9.046584569044e-13       2.042964900668e-13       5.251315485756e-16 
  238       7.398682711823e-10       2.050667922059e-13       5.755233640364e-12       0.000000000000e+00       8.929585053913e-13       2.016747361530e-13       5.619364171932e-16 
  239       7.383999981432e-10       2.125478110727e-13       5.979006398617e-12       0.000000000000e+00       8.814651547846e-13       1.990803270496e-13       5.983905227954e-16 
  240       7.368541733036e-10       2.203016389094e-13       6.202580028536e-12       0.000000000000e+00       8.701738888388e-13       1.965141200191e-13       6.344882985764e-16 
  241       7.352313528019e-10       2.283311958713e-13       6.425852178667e-12       0.000000000000e+00       8.590797952732e-13       1.939769577239e-13       6.702244516534e-16 
  242       7.335321223240e-10       2.366393737230e-13       6.648718568026e-12       0.000000000000e+00       8.481775605791e-13       1.914696678728e-13       7.055939678905e-16 
  243       7.317570973550e-10       2.452290351825e-13       6.871072973319e-12       0.000000000000e+00       8.374614648279e-13       1.889930628669e-13       7.405921167223e-16 
  244       7.299069234307e-10       2.541030132651e-13       7.092807216162e-12       0.000000000000e+00       8.269253764787e-13       1.865479394465e-13       7.752144559781e-16 
  245       7.279822763889e-10       2.632641106277e-13       7.313811150300e-12       0.000000000000e+00       8.165627471863e-13       1.841350783374e-13       8.094568367058e-16 
  246       7.259838626214e-10       2.727150989123e-13       7.533972648825e-12       0.000000000000e+00       8.063666066091e-13       1.817552438972e-13       8.433154079957e-16 
  247       7.239124193251e-10       2.824587180906e-13       7.753177591400e-12       0.000000000000e+00       7.963295572166e-13       1.794091837618e-13       8.767866218045e-16 
  248       7.217687147538e-10       2.924976758074e-13       7.971309851471e-12       0.000000000000e+00       7.864437690974e-13       1.770976284919e-13       9.098672377792e-16 
  249       7.195535484694e-10       3.028346467250e-13       8.188251283493e-12       0.000000000000e+00       7.767009747670e-13       1.748212912190e-13       9.425543280810e-16 
