# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:gr.fac. D_wCDM         6:gr.fac. D          
       1.490147491912e+12       3.403904080239e-22       3.110362740699e-07       4.790916105808e+18       6.710745113666e-13       2.418585191218e-14 
       1.479788969128e+12       3.451725528644e-22       3.132136043860e-07       4.724541028930e+18       6.757720329462e-13       2.452563894542e-14 
       1.469502451965e+12       3.500218820577e-22       3.154054866172e-07       4.659085536269e+18       6.805024371768e-13       2.487019964668e-14 
       1.459287439885e+12       3.549393394768e-22       3.176137397531e-07       4.594536887573e+18       6.852659542371e-13       2.521960108124e-14 
       1.449143435835e+12       3.599258822552e-22       3.198365448043e-07       4.530882519099e+18       6.900628159168e-13       2.557391125653e-14 
       1.439069946211e+12       3.649824809730e-22       3.220757207600e-07       4.468110041168e+18       6.948932556282e-13       2.593319913548e-14 
       1.429066480845e+12       3.701101198462e-22       3.243294486310e-07       4.406207235750e+18       6.997575084176e-13       2.629753464983e-14 
       1.419132552974e+12       3.753097969178e-22       3.266013663961e-07       4.345162054088e+18       7.046558109766e-13       2.666698871382e-14 
       1.409267679220e+12       3.805825242526e-22       3.288860170869e-07       4.284962614355e+18       7.095884016534e-13       2.704163323794e-14 
       1.399471379563e+12       3.859293281337e-22       3.311888576718e-07       4.225597199338e+18       7.145555204650e-13       2.742154114298e-14 
       1.389743177321e+12       3.913512492625e-22       3.335080691613e-07       4.167054254157e+18       7.195574091083e-13       2.780678637417e-14 
       1.380082599127e+12       3.968493429611e-22       3.358418325661e-07       4.109322384019e+18       7.245943109721e-13       2.819744391560e-14 
       1.370489174903e+12       4.024246793781e-22       3.381919668755e-07       4.052390351999e+18       7.296664711489e-13       2.859358980483e-14 
       1.360962437838e+12       4.080783436963e-22       3.405602910789e-07       3.996247076852e+18       7.347741364470e-13       2.899530114764e-14 
       1.351501924367e+12       4.138114363445e-22       3.429431671975e-07       3.940881630855e+18       7.399175554021e-13       2.940265613311e-14 
       1.342107174148e+12       4.196250732113e-22       3.453442332102e-07       3.886283237683e+18       7.450969782900e-13       2.981573404876e-14 
       1.332777730038e+12       4.255203858623e-22       3.477616701275e-07       3.832441270310e+18       7.503126571380e-13       3.023461529603e-14 
       1.323513138072e+12       4.314985217608e-22       3.501972969389e-07       3.779345248942e+18       7.555648457380e-13       3.065938140595e-14 
       1.314312947439e+12       4.375606444904e-22       3.526474756654e-07       3.726984838973e+18       7.608537996582e-13       3.109011505493e-14 
       1.305176710466e+12       4.437079339822e-22       3.551158442860e-07       3.675349848978e+18       7.661797762558e-13       3.152690008094e-14 
       1.296103982588e+12       4.499415867440e-22       3.576024028007e-07       3.624430228728e+18       7.715430346896e-13       3.196982149977e-14 
       1.287094322332e+12       4.562628160934e-22       3.601053322200e-07       3.574216067233e+18       7.769438359325e-13       3.241896552160e-14 
       1.278147291292e+12       4.626728523939e-22       3.626264515333e-07       3.524697590812e+18       7.823824427841e-13       3.287441956779e-14 
       1.269262454114e+12       4.691729432943e-22       3.651639417512e-07       3.475865161195e+18       7.878591198836e-13       3.333627228787e-14 
       1.260439378464e+12       4.757643539717e-22       3.677214408526e-07       3.427709273642e+18       7.933741337228e-13       3.380461357680e-14 
       1.251677635019e+12       4.824483673776e-22       3.702953108586e-07       3.380220555096e+18       7.989277526589e-13       3.427953459249e-14 
       1.242976797437e+12       4.892262844878e-22       3.728873707587e-07       3.333389762357e+18       8.045202469275e-13       3.476112777351e-14 
       1.234336442341e+12       4.960994245554e-22       3.754976205528e-07       3.287207780283e+18       8.101518886560e-13       3.524948685713e-14 
       1.225756149295e+12       5.030691253678e-22       3.781260602409e-07       3.241665620019e+18       8.158229518766e-13       3.574470689751e-14 
       1.217235500790e+12       5.101367435068e-22       3.807726898231e-07       3.196754417242e+18       8.215337125398e-13       3.624688428422e-14 
       1.208774082214e+12       5.173036546130e-22       3.834375092993e-07       3.152465430441e+18       8.272844485276e-13       3.675611676103e-14 
       1.200371481841e+12       5.245712536533e-22       3.861223376589e-07       3.108790039211e+18       8.330754396673e-13       3.727250344489e-14 
       1.192027290806e+12       5.319409551924e-22       3.888253559126e-07       3.065719742578e+18       8.389069677450e-13       3.779614484527e-14 
       1.183741103084e+12       5.394141936683e-22       3.915465640603e-07       3.023246157344e+18       8.447793165193e-13       3.832714288367e-14 
       1.175512515476e+12       5.469924236715e-22       3.942877810914e-07       2.981361016454e+18       8.506927717349e-13       3.886560091349e-14 
       1.167341127583e+12       5.546771202280e-22       3.970471880166e-07       2.940056167389e+18       8.566476211371e-13       3.941162374017e-14 
       1.159226541790e+12       5.624697790863e-22       3.998266038252e-07       2.899323570575e+18       8.626441544851e-13       3.996531764153e-14 
       1.151168363247e+12       5.703719170088e-22       4.026260285173e-07       2.859155297826e+18       8.686826635665e-13       4.052679038849e-14 
       1.143166199848e+12       5.783850720669e-22       4.054436431034e-07       2.819543530791e+18       8.747634422115e-13       4.109615126607e-14 
       1.135219662213e+12       5.865108039403e-22       4.082812665729e-07       2.780480559441e+18       8.808867863070e-13       4.167351109460e-14 
       1.127328363667e+12       5.947506942208e-22       4.111388989259e-07       2.741958780562e+18       8.870529938112e-13       4.225898225135e-14 
       1.119491920225e+12       6.031063467197e-22       4.140183591517e-07       2.703970696278e+18       8.932623647679e-13       4.285267869237e-14 
       1.111709950571e+12       6.115793877804e-22       4.169160092715e-07       2.666508912594e+18       8.995152013213e-13       4.345471597467e-14 
       1.103982076039e+12       6.201714665950e-22       4.198336682748e-07       2.629566137950e+18       9.058118077306e-13       4.406521127874e-14 
       1.096307920595e+12       6.288842555247e-22       4.227731551509e-07       2.593135181809e+18       9.121524903848e-13       4.468428343133e-14 
       1.088687110819e+12       6.377194504260e-22       4.257326509105e-07       2.557208953253e+18       9.185375578175e-13       4.531205292857e-14 
       1.081119275888e+12       6.466787709804e-22       4.287121555535e-07       2.521780459604e+18       9.249673207223e-13       4.594864195946e-14 
       1.073604047555e+12       6.557639610291e-22       4.317134880694e-07       2.486842805063e+18       9.314420919674e-13       4.659417442963e-14 
       1.066141060134e+12       6.649767889127e-22       4.347348294687e-07       2.452389189369e+18       9.379621866112e-13       4.724877598547e-14 
       1.058729950480e+12       6.743190478152e-22       4.377779987408e-07       2.418412906473e+18       9.445279219175e-13       4.791257403854e-14 
       1.051370357975e+12       6.837925561129e-22       4.408429958858e-07       2.384907343235e+18       9.511396173709e-13       4.858569779045e-14 
       1.044061924503e+12       6.933991577285e-22       4.439298209036e-07       2.351865978135e+18       9.577975946926e-13       4.926827825793e-14 
       1.036804294442e+12       7.031407224901e-22       4.470366548048e-07       2.319282380005e+18       9.645021778555e-13       4.996044829838e-14 
       1.029597114639e+12       7.130191464950e-22       4.501653165789e-07       2.287150206777e+18       9.712536931005e-13       5.066234263571e-14 
       1.022440034398e+12       7.230363524786e-22       4.533176252153e-07       2.255463204246e+18       9.780524689522e-13       5.137409788657e-14 
       1.015332705460e+12       7.331942901889e-22       4.564899427351e-07       2.224215204859e+18       9.848988362349e-13       5.209585258693e-14 
       1.008274781986e+12       7.434949367660e-22       4.596859071171e-07       2.193400126508e+18       9.917931280886e-13       5.282774721906e-14 
       1.001265920542e+12       7.539402971268e-22       4.629036993720e-07       2.163011971348e+18       9.987356799853e-13       5.356992423886e-14 
       9.943057800818e+11       7.645324043551e-22       4.661433194997e-07       2.133044824633e+18       1.005726829745e-12       5.432252810359e-14 
       9.873940219282e+11       7.752733200978e-22       4.694065864896e-07       2.103492853558e+18       1.012766917553e-12       5.508570530000e-14 
       9.805303097599e+11       7.861651349656e-22       4.726935003418e-07       2.074350306133e+18       1.019856285976e-12       5.585960437282e-14 
       9.737143095927e+11       7.972099689403e-22       4.760022420669e-07       2.045611510053e+18       1.026995279978e-12       5.664437595370e-14 
       9.669456897643e+11       8.084099717874e-22       4.793328116648e-07       2.017270871603e+18       1.034184246938e-12       5.744017279049e-14 
       9.602241209178e+11       8.197673234744e-22       4.826888471143e-07       1.989322874563e+18       1.041423536667e-12       5.824714977703e-14 
       9.535492759858e+11       8.312842345951e-22       4.860685294261e-07       1.961762079137e+18       1.048713501423e-12       5.906546398322e-14 
       9.469208301746e+11       8.429629468000e-22       4.894700396108e-07       1.934583120896e+18       1.056054495933e-12       5.989527468568e-14 
       9.403384609479e+11       8.548057332325e-22       4.928970156470e-07       1.907780709729e+18       1.063446877405e-12       6.073674339868e-14 
       9.338018480118e+11       8.668148989714e-22       4.963476385456e-07       1.881349628818e+18       1.070891005547e-12       6.159003390560e-14 
       9.273106732986e+11       8.789927814797e-22       4.998219083063e-07       1.855284733619e+18       1.078387242586e-12       6.245531229083e-14 
       9.208646209519e+11       8.913417510591e-22       5.033198249293e-07       1.829580950864e+18       1.085935953284e-12       6.333274697207e-14 
       9.144633773107e+11       9.038642113120e-22       5.068432074040e-07       1.804233277571e+18       1.093537504957e-12       6.422250873312e-14 
       9.081066308944e+11       9.165625996089e-22       5.103902367409e-07       1.779236780071e+18       1.101192267492e-12       6.512477075713e-14 
       9.017940723876e+11       9.294393875627e-22       5.139645509189e-07       1.754586593049e+18       1.108900613364e-12       6.603970866029e-14 
       8.955253946252e+11       9.424970815104e-22       5.175606929697e-07       1.730277918593e+18       1.116662917658e-12       6.696750052603e-14 
