# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  177       6.788439834116e-10       1.131542737412e-13      -4.952439237973e-12       1.435934741115e-15       2.190253613483e-12       4.328553549207e-13      -2.281435516627e-15 
  178       6.819964761572e-10       1.117305164356e-13      -4.861577352904e-12       1.454168476032e-15       2.154202507090e-12       4.271263827540e-13      -2.226076139001e-15 
  179       6.850900068874e-10       1.103213043449e-13      -4.767121985246e-12       1.472538092357e-15       2.118853480740e-12       4.214782577531e-13      -2.170903160731e-15 
  180       6.881233295058e-10       1.089307320921e-13      -4.669087694246e-12       1.491043107228e-15       2.084160998202e-12       4.159038527142e-13      -2.115831671450e-15 
  181       6.910955324631e-10       1.075624241430e-13      -4.567485969417e-12       1.509682840804e-15       2.050118210331e-12       4.104028958220e-13      -2.060860331801e-15 
  182       6.940057913873e-10       1.062199571264e-13      -4.462329223920e-12       1.528456527639e-15       2.016727115321e-12       4.049767522927e-13      -2.006008898043e-15 
  183       6.968532841176e-10       1.049070055682e-13      -4.353632189000e-12       1.547363354531e-15       1.983988287961e-12       3.996266291838e-13      -1.951296748346e-15 
  184       6.996371907393e-10       1.036273428618e-13      -4.241411948146e-12       1.566402459879e-15       1.951900851162e-12       3.943535718607e-13      -1.896742869023e-15 
  185       7.023566936190e-10       1.023848422391e-13      -4.125687971253e-12       1.585572933045e-15       1.920462447472e-12       3.891584604636e-13      -1.842365840762e-15 
  186       7.050109774392e-10       1.011834777406e-13      -4.006482148785e-12       1.604873813710e-15       1.889669210601e-12       3.840420063742e-13      -1.788183824867e-15 
  187       7.075992292335e-10       1.000273251861e-13      -3.883818825935e-12       1.624304091232e-15       1.859515736943e-12       3.790047486827e-13      -1.734214549485e-15 
  188       7.101206384215e-10       9.892056314566e-14      -3.757724836787e-12       1.643862704010e-15       1.829995057094e-12       3.740470506545e-13      -1.680475295845e-15 
  189       7.125743968436e-10       9.786747390953e-14      -3.628229538480e-12       1.663548538839e-15       1.801098607376e-12       3.691690961968e-13      -1.626982884489e-15 
  190       7.149596987958e-10       9.687244445923e-14      -3.495364845368e-12       1.683360430267e-15       1.772816201357e-12       3.643708863257e-13      -1.573753661512e-15 
  191       7.172757410652e-10       9.593996743793e-14      -3.359165263180e-12       1.703297159961e-15       1.745136001374e-12       3.596522356328e-13      -1.520803484789e-15 
  192       7.195217229644e-10       9.507464212106e-14      -3.219667923187e-12       1.723357456060e-15       1.718044490051e-12       3.550127687521e-13      -1.468147710216e-15 
  193       7.216968463664e-10       9.428117538687e-14      -3.076912616358e-12       1.743539992534e-15       1.691526441824e-12       3.504519168268e-13      -1.415801177941e-15 
  194       7.238003157401e-10       9.356438268705e-14      -2.930941827525e-12       1.763843388547e-15       1.665564894460e-12       3.459689139759e-13      -1.363778198596e-15 
  195       7.258313381847e-10       9.292918901725e-14      -2.781800769546e-12       1.784266207813e-15       1.640141120578e-12       3.415627937614e-13      -1.312092539539e-15 
  196       7.277891234647e-10       9.238062988771e-14      -2.629537417462e-12       1.804806957955e-15       1.615234599173e-12       3.372323856546e-13      -1.260757411080e-15 
  197       7.296728840452e-10       9.192385229380e-14      -2.474202542666e-12       1.825464089866e-15       1.590822987134e-12       3.329763115033e-13      -1.209785452720e-15 
  198       7.314818351262e-10       9.156411568661e-14      -2.315849747056e-12       1.846235997066e-15       1.566882090767e-12       3.287929819983e-13      -1.159188719386e-15 
  199       7.332151946783e-10       9.130679294355e-14      -2.154535497206e-12       1.867121015061e-15       1.543385837317e-12       3.246805931406e-13      -1.108978667661e-15 
  200       7.348721834770e-10       9.115737133889e-14      -1.990319158519e-12       1.888117420702e-15       1.520306246486e-12       3.206371227077e-13      -1.059166142023e-15 
  201       7.364520827046e-10       9.112119017503e-14      -1.823259943486e-12       1.909223461052e-15       1.497618911985e-12       3.166606540975e-13      -1.009760383280e-15 
  202       7.379544112670e-10       9.120263077284e-14      -1.653407442464e-12       1.930437443615e-15       1.475319941740e-12       3.127503809856e-13      -9.607660035672e-16 
  203       7.393787612252e-10       9.140587042581e-14      -1.480810481591e-12       1.951757651319e-15       1.453410174228e-12       3.089056677012e-13      -9.121857684755e-16 
  204       7.407247415702e-10       9.173514072999e-14      -1.305520172783e-12       1.973182313045e-15       1.431889765098e-12       3.051257257520e-13      -8.640215388744e-16 
  205       7.419919784285e-10       9.219472777626e-14      -1.127589938775e-12       1.994709603069e-15       1.410758174973e-12       3.014096112578e-13      -8.162742542587e-16 
  206       7.431801152671e-10       9.278897234263e-14      -9.470755381644e-13       2.016337640508e-15       1.390014157263e-12       2.977562223852e-13      -7.689439160930e-16 
  207       7.442888130986e-10       9.352227008646e-14      -7.640350904475e-13       2.038064488769e-15       1.369655745966e-12       2.941642967822e-13      -7.220295711558e-16 
  208       7.453177506861e-10       9.439907173677e-14      -5.785291010659e-13       2.059888154993e-15       1.349680243474e-12       2.906324090122e-13      -6.755292948841e-16 
  209       7.462666247483e-10       9.542388328650e-14      -3.906204864452e-13       2.081806589503e-15       1.330084208383e-12       2.871589679884e-13      -6.294401747180e-16 
  210       7.471351501650e-10       9.660126618480e-14      -2.003745990367e-13       2.103817685246e-15       1.310863443296e-12       2.837422144084e-13      -5.837582934449e-16 
  211       7.479230601813e-10       9.793583752929e-14      -7.859252359228e-15       2.125919277244e-15       1.292012982632e-12       2.803802181883e-13      -5.384787125444e-16 
  212       7.486301066137e-10       9.943227025831e-14       1.868552539600e-13       2.148109142040e-15       1.273527080430e-12       2.770708758974e-13      -4.935954555323e-16 
  213       7.492560600545e-10       1.010952933432e-13       3.836961091438e-13       2.170384997139e-15       1.255399198156e-12       2.738119081921e-13      -4.491014913054e-16 
  214       7.498007100769e-10       1.029296919807e-13       5.825879662237e-13       2.192744500460e-15       1.237621992509e-12       2.706008572506e-13      -4.049887174857e-16 
  215       7.502638654405e-10       1.049403077850e-13       7.834529169988e-13       2.215185249779e-15       1.220187303228e-12       2.674350842074e-13      -3.612479437654e-16 
  216       7.506453542958e-10       1.071320389801e-13       9.862104669941e-13       2.237704782176e-15       1.203086140899e-12       2.643117665872e-13      -3.178688752506e-16 
  217       7.509450243898e-10       1.095098405923e-13       1.190777510420e-12       2.260300573481e-15       1.186308674759e-12       2.612278957396e-13      -2.748400958066e-16 
  218       7.511627432707e-10       1.120787246419e-13       1.397068305129e-12       2.282970037722e-15       1.169844220503e-12       2.581802742734e-13      -2.321490514017e-16 
  219       7.512983984933e-10       1.148437603363e-13       1.604994447576e-12       2.305710526566e-15       1.153681228093e-12       2.551655134910e-13      -1.897820334520e-16 
  220       7.513518978236e-10       1.178100742616e-13       1.814464847779e-12       2.328519328773e-15       1.137807269559e-12       2.521800308225e-13      -1.477241621659e-16 
  221       7.513231694444e-10       1.209828505751e-13       2.025385704272e-12       2.351393669635e-15       1.122209026812e-12       2.492200472606e-13      -1.059593698886e-16 
  222       7.512121621601e-10       1.243673311976e-13       2.237660479070e-12       2.374330710426e-15       1.106872279442e-12       2.462815847945e-13      -6.447038444609e-17 
  223       7.510188456017e-10       1.279688160055e-13       2.451189872622e-12       2.397327547847e-15       1.091781892534e-12       2.433604638443e-13      -2.323871249046e-17 
  224       7.507432296259e-10       1.317923015906e-13       2.665877048177e-12       2.420381338026e-15       1.076924745109e-12       2.404532297571e-13       1.775040788318e-17 
  225       7.503854234726e-10       1.358413713361e-13       2.881643729906e-12       2.443489678523e-15       1.062298749911e-12       2.375600037871e-13       5.849276102456e-17 
  226       7.499455808084e-10       1.401192343417e-13       3.098415091453e-12       2.466650249815e-15       1.047904390014e-12       2.346818104738e-13       9.897945171976e-17 
  227       7.494238811237e-10       1.446290797776e-13       3.316114587102e-12       2.489860692697e-15       1.033741825146e-12       2.318196647065e-13       1.392017911428e-16 
  228       7.488205299837e-10       1.493740762156e-13       3.534663939239e-12       2.513118608026e-15       1.019810886498e-12       2.289745713710e-13       1.791513016796e-16 
  229       7.481357592791e-10       1.543573709609e-13       3.753983125801e-12       2.536421556457e-15       1.006111071532e-12       2.261475249957e-13       2.188197217520e-16 
  230       7.473698274767e-10       1.595820893845e-13       3.973990367742e-12       2.559767058196e-15       9.926415387893e-13       2.233395093984e-13       2.581990106413e-16 
  231       7.465230198706e-10       1.650513342539e-13       4.194602116485e-12       2.583152592732e-15       9.794011026957e-13       2.205514973325e-13       2.972813533126e-16 
  232       7.455956488325e-10       1.707681850656e-13       4.415733041382e-12       2.606575598589e-15       9.663882283722e-13       2.177844501333e-13       3.360591652386e-16 
  233       7.445880540628e-10       1.767356973764e-13       4.637296017167e-12       2.630033473061e-15       9.536010264416e-13       2.150393173646e-13       3.745250972234e-16 
  234       7.435006028413e-10       1.829569021355e-13       4.859202111419e-12       2.653523571962e-15       9.410372478361e-13       2.123170364651e-13       4.126720402267e-16 
  235       7.423336902777e-10       1.894348050156e-13       5.081360572015e-12       2.677043209362e-15       9.286942786057e-13       2.096185323949e-13       4.504931301871e-16 
  236       7.410877395628e-10       1.961723857454e-13       5.303678814589e-12       2.700589657334e-15       9.165691347257e-13       2.069447172815e-13       4.879817528470e-16 
  237       7.397632022191e-10       2.031725974407e-13       5.526062409988e-12       2.724160145696e-15       9.046584569044e-13       2.042964900668e-13       5.251315485756e-16 
  238       7.383605583514e-10       2.104383659363e-13       5.748415071732e-12       2.747751861753e-15       8.929585053913e-13       2.016747361530e-13       5.619364171932e-16 
  239       7.368803168978e-10       2.179725891178e-13       5.970638643468e-12       2.771361950040e-15       8.814651547846e-13       1.990803270496e-13       5.983905227954e-16 
  240       7.353230158805e-10       2.257781362534e-13       6.192633086429e-12       2.794987512064e-15       8.701738888388e-13       1.965141200191e-13       6.344882985764e-16 
  241       7.336892226562e-10       2.338578473253e-13       6.414296466889e-12       2.818625606048e-15       8.590797952732e-13       1.939769577239e-13       6.702244516534e-16 
  242       7.319795341674e-10       2.422145323617e-13       6.635524943626e-12       2.842273246674e-15       8.481775605791e-13       1.914696678728e-13       7.055939678905e-16 
  243       7.301945771928e-10       2.508509707685e-13       6.856212755372e-12       2.865927404823e-15       8.374614648279e-13       1.889930628669e-13       7.405921167223e-16 
  244       7.283350085982e-10       2.597699106607e-13       7.076252208274e-12       2.889585007322e-15       8.269253764787e-13       1.865479394465e-13       7.752144559781e-16 
  245       7.264015155871e-10       2.689740681946e-13       7.295533663353e-12       2.913242936683e-15       8.165627471863e-13       1.841350783374e-13       8.094568367058e-16 
  246       7.243948159520e-10       2.784661268993e-13       7.513945523956e-12       2.936898030848e-15       8.063666066091e-13       1.817552438972e-13       8.433154079957e-16 
  247       7.223156583244e-10       2.882487370081e-13       7.731374223219e-12       2.960547082929e-15       7.963295572166e-13       1.794091837618e-13       8.767866218045e-16 
  248       7.201648224262e-10       2.983245147908e-13       7.947704211520e-12       2.984186840955e-15       7.864437690974e-13       1.770976284919e-13       9.098672377792e-16 
  249       7.179431193203e-10       3.086960418852e-13       8.162817943937e-12       3.007814007611e-15       7.767009747670e-13       1.748212912190e-13       9.425543280810e-16 
